Filename: testdata6.txt
onera: 1
venientum: 1
ignavom: 1
fucos: 1
pecus: 1
praesepibus: 1
arcent: 1
435: 1
fervet: 1
opus: 1
redolentque: 1
thymo: 1
fragrantia: 1
fortunati: 1
surgunt: 1
suspicit: 1
urbis: 2
infert: 1
saeptus: 1
nebula: 1
mirabile: 2
dictu: 1
medios: 2
miscetque: 1
cernitur: 1
ulli: 1
440: 1
lucus: 1
laetissimus: 1
iactati: 1
effodere: 1
loco: 1
signum: 1
regia: 3
monstrarat: 1
equi: 2
egregiam: 1
facilem: 1
445: 1
iunoni: 1
sidonia: 2
condebat: 1
donis: 1
opulentum: 1
divae: 2
aerea: 1
gradibus: 1
surgebant: 1
nexaeque: 1
trabes: 2
foribus: 2
cardo: 1
stridebat: 1
luco: 1
oblata: 1
450: 1
leniit: 1
sperare: 1
salutem: 2
ausus: 1
adflictis: 1
confidere: 1
ingenti: 1
lustrat: 1
singula: 1
templo: 1
reginam: 5
opperiens: 1
sit: 1
artificumque: 1
manus: 3
operumque: 2
455: 1
iliacas: 1
pugnas: 1
bellaque: 1
totum: 1
volgata: 1
orbem: 2
atridas: 1
priamumque: 1
saevum: 1
ambobus: 1
achillem: 1
lacrimans: 2
regio: 1
terris: 2
nostri: 1
plena: 1
laboris: 1
460: 1
en: 1
priamus: 1
praemia: 2
laudi: 1
lacrimae: 1
mentem: 4
mortalia: 2
tangunt: 1
solve: 1
feret: 1
aliquam: 1
pictura: 1
pascit: 1
inani: 2
gemens: 1
largoque: 1
umectat: 1
flumine: 1
voltum: 2
465: 1
videbat: 1
uti: 1
bellantes: 1
pergama: 2
hac: 3
fugerent: 1
graii: 1
premeret: 1
troiana: 2
iuventus: 2
phryges: 1
instaret: 1
curru: 1
cristatus: 1
achilles: 3
procul: 1
rhesi: 1
niveis: 1
tentoria: 1
velis: 2
adgnoscit: 1
primo: 2
prodita: 1
somno: 2
470: 1
tydides: 1
vastabat: 2
caede: 1
cruentus: 1
ardentisque: 1
castra: 1
pabula: 1
gustassent: 1
xanthumque: 1
bibissent: 1
parte: 1
alia: 1
troilus: 1
armis: 5
infelix: 3
impar: 1
congressus: 1
achilli: 1
475: 1
equis: 1
haeret: 3
resupinus: 1
cervixque: 1
comaeque: 1
trahuntur: 1
versa: 1
pulvis: 1
inscribitur: 1
hasta: 1
aequae: 1
palladis: 1
ibant: 2
crinibus: 1
iliades: 1
peplumque: 1
ferebant: 1
480: 1
suppliciter: 1
tristes: 1
tunsae: 1
palmis: 1
diva: 1
solo: 1
fixos: 1
aversa: 1
tenebat: 2
iliacos: 1
raptaverat: 1
hectora: 1
exanimumque: 1
corpus: 2
vendebat: 1
vero: 1
ingentem: 1
gemitum: 1
imo: 1
485: 1
spolia: 1
ipsum: 1
amici: 1
tendentemque: 1
priamum: 1
conspexit: 1
inermis: 1
principibus: 1
permixtum: 1
eoasque: 1
acies: 1
nigri: 1
memnonis: 1
amazonidum: 1
lunatis: 1
agmina: 1
peltis: 1
490: 1
penthesilea: 1
furens: 1
mediisque: 2
milibus: 1
ardet: 1
aurea: 2
subnectens: 1
exsertae: 1
cingula: 1
mammae: 1
bellatrix: 1
audetque: 1
concurrere: 1
dardanio: 2
miranda: 1
stupet: 1
obtutuque: 1
defixus: 1
495: 1
incessit: 1
magna: 2
iuvenum: 1
stipante: 1
caterva: 1
eurotae: 1
ripis: 1
iuga: 1
cynthi: 1
diana: 1
choros: 1
mille: 1
secutae: 1
glomerantur: 1
oreades: 1
500: 1
fert: 1
umero: 1
gradiensque: 1
deas: 1
supereminet: 1
latonae: 1
tacitum: 1
pertemptant: 1
gaudia: 1
pectus: 1
talem: 2
ferebat: 2
instans: 1
operi: 1
regnisque: 1
testudine: 1
templi: 1
505: 1
saepta: 1
solioque: 1
subnixa: 1
resedit: 1
dabat: 1
legesque: 1
partibus: 1
aequabat: 1
iustis: 1
trahebat: 2
concursu: 1
accedere: 1
sergestumque: 1
510: 1
teucrorumque: 1
ater: 1
turbo: 1
dispulerat: 1
alias: 1
avexerat: 1
obstipuit: 2
perculsus: 1
laetitiaque: 1
metuque: 1
avidi: 1
coniungere: 1
dextras: 1
ardebant: 2
incognita: 1
turbat: 1
515: 1
dissimulant: 1
nube: 1
cava: 1
speculantur: 1
amicti: 1
linquant: 1
veniant: 1
cunctis: 1
lecti: 1
orantes: 1
veniam: 1
petebant: 1
introgressi: 1
coram: 2
copia: 1
fandi: 2
520: 1
maximus: 2
ilioneus: 2
placido: 1
coepit: 1
novam: 1
iustitiaque: 1
frenare: 1
superbas: 1
miseri: 1
vecti: 1
oramus: 1
prohibe: 1
infandos: 2
ignis: 1
525: 1
pio: 1
generi: 1
propius: 1
nostras: 1
libycos: 1
populare: 1
penatis: 2
venimus: 1
raptas: 1
vertere: 1
praedas: 1
ea: 2
vis: 2
animo: 2
tanta: 2
superbia: 1
hesperiam: 2
grai: 1
cognomine: 1
dicunt: 1
530: 1
terra: 3
potens: 1
ubere: 1
glaebae: 1
oenotri: 1
coluere: 1
viri: 2
minores: 2
dixisse: 1
ducis: 1
cursus: 1
adsurgens: 1
nimbosus: 1
orion: 1
535: 1
vada: 1
caeca: 1
procacibus: 1
perque: 2
superante: 1
salo: 1
invia: 1
dispulit: 1
pauci: 1
vestris: 1
adnavimus: 1
quaeve: 1
tam: 3
barbara: 1
morem: 1
permittit: 1
patria: 1
prohibemur: 1
540: 1
cient: 1
primaque: 2
vetant: 1
consistere: 3
humanum: 1
temnitis: 1
sperate: 1
deos: 1
memores: 1
nefandi: 1
nobis: 2
iustior: 1
alter: 1
maior: 1
545: 1
servant: 1
vescitur: 1
aura: 1
adhuc: 1
crudelibus: 1
occubat: 1
officio: 1
certasse: 1
priorem: 1
poeniteat: 1
siculis: 1
regionibus: 1
urbes: 1
troianoque: 1
clarus: 1
550: 1
quassatam: 1
liceat: 1
subducere: 1
aptare: 1
stringere: 1
remos: 1
sociis: 2
rege: 1
recepto: 1
tendere: 1
latiumque: 1
petamus: 2
sin: 1
absumpta: 1
salus: 1
optime: 1
teucrum: 2
555: 1
habet: 1
spes: 1
restat: 1
iuli: 2
freta: 2
sicaniae: 1
saltem: 1
paratas: 1
advecti: 1
acesten: 2
cuncti: 1
fremebant: 1
dardanidae: 1
560: 1
breviter: 1
demissa: 1
profatur: 1
solvite: 1
metum: 1
secludite: 1
dura: 1
novitas: 1
cogunt: 1
moliri: 1
custode: 1
tueri: 1
aeneadum: 1
nesciat: 1
565: 1
virtutesque: 1
virosque: 1
tanti: 2
incendia: 1
obtusa: 1
adeo: 1
gestamus: 1
aversus: 1
sol: 1
iungit: 1
magnam: 1
saturniaque: 1
erycis: 1
optatis: 1
570: 1
auxilio: 2
tutos: 1
dimittam: 2
opibusque: 1
iuvabo: 1
voltis: 1
pariter: 2
considere: 1
statuo: 1
vestra: 1
subducite: 1
tros: 1
tyriusque: 1
nullo: 1
discrimine: 1
agetur: 1
utinam: 1
noto: 1
compulsus: 1
eodem: 1
575: 1
adforet: 1
certos: 1
lustrare: 1
iubebo: 1
eiectus: 1
urbibus: 1
errat: 1
arrecti: 1
iamdudum: 1
erumpere: 1
nubem: 1
580: 1
compellat: 1
nate: 4
surgit: 1
receptos: 1
unus: 1
abest: 1
vidimus: 1
ipsi: 1
submersum: 1
respondent: 1
cetera: 1
matris: 3
585: 1
fatus: 2
circumfusa: 1
repente: 2
purgat: 1
apertum: 1
restitit: 1
claraque: 1
luce: 1
umerosque: 1
similis: 2
decoram: 1
caesariem: 1
nato: 1
genetrix: 1
lumenque: 1
iuventae: 1
590: 1
purpureum: 1
laetos: 1
adflarat: 1
honores: 1
quale: 1
addunt: 1
ebori: 1
decus: 1
flavo: 1
argentum: 2
pariusve: 1
lapis: 1
circumdatur: 1
cunctisque: 1
improvisus: 1
quaeritis: 1
adsum: 1
595: 1
troius: 1
ereptus: 1
sola: 1
miserata: 1
labores: 3
reliquias: 1
terraeque: 1
marisque: 1
exhaustos: 1
omnium: 1
egenos: 1
domo: 1
socias: 1
grates: 1
persolvere: 1
dignas: 1
600: 1
opis: 1
nostrae: 1
quicquid: 1
ubique: 1
dardaniae: 1
sparsa: 1
di: 1
pios: 1
respectant: 1
numina: 2
usquam: 1
iustitia: 1
mens: 1
sibi: 1
conscia: 1
recti: 1
digna: 1
tulerunt: 1
605: 1
genuere: 1
fluvii: 1
current: 1
montibus: 1
umbrae: 1
lustrabunt: 1
convexa: 1
polus: 1
pascet: 1
semper: 1
nomenque: 2
tuum: 2
laudesque: 1
manebunt: 1
cumque: 1
amicum: 1
610: 1
ilionea: 1
laevaque: 1
serestum: 1
aspectu: 1
casu: 1
tanto: 2
locuta: 1
pericula: 1
615: 1
immanibus: 1
applicat: 1
tune: 1
anchisae: 1
phrygii: 1
genuit: 1
simoentis: 1
undam: 1
memini: 1
sidona: 1
venire: 1
expulsum: 1
patriis: 1
petentem: 1
620: 1
beli: 1
belus: 2
opimam: 1
cyprum: 1
tempore: 1
illo: 1
cognitus: 1
troianae: 1
regesque: 1
pelasgi: 1
hostis: 1
insigni: 1
laude: 1
625: 1
seque: 1
ortum: 1
stirpe: 1
volebat: 1
quare: 1
agite: 1
tectis: 4
succedite: 1
nostris: 1
multos: 1
iactatam: 1
demum: 1
voluit: 1
ignara: 1
mali: 1
miseris: 1
succurrere: 1
disco: 1
630: 1
memorat: 1
tecta: 1
templis: 1
indicit: 1
minus: 1
mittit: 1
viginti: 1
tauros: 1
magnorum: 1
horrentia: 1
terga: 1
suum: 1
pinguis: 1
matribus: 1
agnos: 1
635: 1
munera: 2
laetitiamque: 1
dii: 1
interior: 1
regali: 1
splendida: 1
luxu: 1
instruitur: 1
convivia: 1
arte: 1
laboratae: 1
vestes: 1
ostroque: 1
superbo: 1
mensis: 1
caelataque: 1
640: 1
facta: 2
series: 1
longissima: 1
ducta: 1
patrius: 1
amor: 2
praemittit: 1
achaten: 1
ascanio: 4
ferat: 1
ipsumque: 1
ducat: 1
645: 1
cari: 2
stat: 1
parentis: 1
erepta: 1
ruinis: 1
ferre: 1
iubet: 1
pallam: 1
signis: 1
auroque: 3
rigentem: 1
circumtextum: 1
croceo: 2
velamen: 2
acantho: 2
ornatus: 1
argivae: 1
helenae: 1
mycenis: 1
650: 1
peteret: 1
inconcessosque: 1
hymenaeos: 1
extulerat: 1
ledae: 1
donum: 1
sceptrum: 1
ilione: 1
maxima: 2
natarum: 1
priami: 1
colloque: 2
monile: 1
bacatum: 1
duplicem: 1
gemmis: 2
coronam: 1
655: 1
celerans: 1
ita: 1
naves: 1
tendebat: 1
novas: 1
artes: 1
versat: 1
faciem: 2
mutatus: 1
cupido: 2
veniat: 1
donisque: 2
furentem: 1
incendat: 1
ossibus: 1
implicet: 1
660: 1
domum: 1
timet: 1
ambiguam: 1
tyriosque: 1
bilinguis: 1
urit: 1
atrox: 1
recursat: 1
ergo: 1
aligerum: 1
adfatur: 1
amorem: 3
meae: 1
mea: 2
potentia: 1
solus: 1
patris: 1
summi: 1
typhoia: 1
temnis: 1
665: 1
confugio: 1
posco: 1
frater: 1
iactetur: 1
odiis: 1
iniquae: 1
nota: 1
nostro: 1
doluisti: 1
phoenissa: 2
blandisque: 1
moratur: 1
670: 1
vereor: 1
iunonia: 1
vertant: 1
hospitia: 1
cessabit: 1
cardine: 1
quocirca: 1
dolis: 1
cingere: 1
flamma: 1
meditor: 1
mutet: 1
teneatur: 1
675: 1
facere: 1
possis: 1
nostram: 1
accipe: 1
regius: 1
accitu: 1
genitoris: 2
sidoniam: 1
ire: 1
parat: 1
dona: 3
ferens: 1
restantia: 1
sopitum: 1
cythera: 1
680: 1
idalium: 1
sacrata: 1
recondam: 1
scire: 1
dolos: 1
mediusve: 1
occurrere: 1
possit: 1
amplius: 1
falle: 1
dolo: 1
notos: 1
pueri: 1
indue: 1
gremio: 3
accipiet: 1
laetissima: 1
685: 1
regalis: 1
mensas: 2
laticemque: 1
lyaeum: 1
amplexus: 1
dulcia: 1
figet: 1
occultum: 1
inspires: 1
fallasque: 1
veneno: 1
paret: 1
carae: 1
genetricis: 1
alas: 1
exuit: 1
gressu: 1
gaudens: 1
incedit: 1
690: 1
placidam: 1
quietem: 1
inrigat: 1
fotum: 1
idaliae: 1
lucos: 1
mollis: 1
amaracus: 1
floribus: 1
adspirans: 1
complectitur: 1
ibat: 1
parens: 1
695: 1
portabat: 1
duce: 1
aulaeis: 1
superbis: 1
composuit: 1
sponda: 1
mediamque: 1
stratoque: 1
discumbitur: 1
ostro: 1
700: 1
dant: 1
famuli: 1
lymphas: 1
cereremque: 1
canistris: 1
tonsisque: 1
ferunt: 1
mantelia: 1
villis: 1
quinquaginta: 1
famulae: 1
penum: 1
struere: 1
adolere: 1
aliae: 1
totidemque: 1
pares: 1
aetate: 1
ministri: 1
705: 1
dapibus: 1
onerent: 1
pocula: 1
ponant: 1
frequentes: 1
convenere: 1
toris: 1
iussi: 1
discumbere: 1
pictis: 1
mirantur: 2
iulum: 1
flagrantisque: 1
dei: 1
simulataque: 1
verba: 1
710: 1
pallamque: 1
pictum: 1
pesti: 1
devota: 1
futurae: 1
expleri: 1
nequit: 1
ardescitque: 1
tuendo: 1
puero: 1
movetur: 1
complexu: 1
pependit: 1
715: 1
falsi: 1
implevit: 1
interdum: 1
fovet: 1
inscia: 1
insidat: 1
quantus: 2
acidaliae: 1
paulatim: 1
abolere: 1
720: 1
incipit: 1
vivo: 1
temptat: 1
praevertere: 1
pridem: 1
resides: 1
desuetaque: 1
quies: 1
crateras: 1
statuunt: 1
coronant: 1
fit: 1
strepitus: 1
vocemque: 1
ampla: 1
volutant: 1
725: 1
atria: 1
dependent: 1
lychni: 1
laquearibus: 1
aureis: 1
incensi: 1
funalia: 1
vincunt: 1
poposcit: 1
implevitque: 1
mero: 1
pateram: 2
belo: 1
soliti: 1
silentia: 1
730: 1
hospitibus: 1
loquuntur: 1
laetum: 1
tyriisque: 1
troiaque: 1
profectis: 1
nostrosque: 1
huius: 1
adsit: 1
laetitiae: 1
bacchus: 1
dator: 1
bona: 1
coetum: 1
celebrate: 1
faventes: 1
735: 1
mensam: 1
laticum: 1
libato: 1
tenus: 1
attigit: 1
bitiae: 1
increpitans: 1
impiger: 1
hausit: 1
spumantem: 1
proluit: 1
proceres: 1
cithara: 1
crinitus: 1
iopas: 1
740: 1
personat: 1
aurata: 1
docuit: 1
atlas: 1
canit: 1
lunam: 1
solisque: 1
pecudes: 1
imber: 1
ignes: 1
arcturum: 1
pluviasque: 1
hyadas: 1
geminosque: 1
triones: 1
properent: 1
tinguere: 1
soles: 1
745: 1
hiberni: 1
tardis: 1
mora: 1
noctibus: 1
obstet: 1
ingeminant: 1
plausu: 1
troesque: 1
vario: 1
longumque: 1
bibebat: 1
priamo: 1
rogitans: 1
hectore: 1
750: 1
aurorae: 1
venisset: 1
quales: 1
diomedis: 1
immo: 1
dic: 1
hospes: 1
insidias: 1
casusque: 1
erroresque: 1
tuos: 1
septima: 1
portat: 1
755: 1
vergil: 1
Letter Frequency:
p: 746
v: 435
e: 3375
r: 1925
g: 389
i: 2646
l: 919
m: 1459
a: 2725
o: 1457
n: 1651
s: 2088
d: 672
b: 423
u: 2195
q: 519
c: 1085
ō: 39
t: 2343
ī: 45
f: 286
ā: 28
ē: 19
ū: 10
h: 251
y: 77
k: 3
x: 117
z: 3

Filename: testdata7.txt
Lines: 14912
Words: 130408
Characters: 748108
Word Frequency:
the: 4808
project: 84
gutenberg: 26
ebook: 13
of: 3943
pride: 51
and: 3692
prejudice: 13
this: 470
is: 920
for: 1094
use: 29
anyone: 27
anywhere: 3
in: 2018
united: 21
states: 19
most: 204
other: 234
parts: 8
world: 70
at: 822
no: 478
cost: 7
with: 1136
almost: 66
restrictions: 3
whatsoever: 2
you: 1290
may: 213
copy: 12
it: 1480
give: 131
away: 116
or: 397
reuse: 2
under: 40
terms: 42
license: 17
included: 5
online: 5
wwwgutenbergorg: 5
if: 341
are: 380
not: 1505
located: 7
will: 423
have: 881
to: 4349
check: 8
laws: 10
country: 42
where: 95
before: 227
using: 7
title: 2
author: 6
jane: 262
austen: 20
release: 2
date: 5
june: 4
1: 4
1998: 1
1342: 1
recently: 1
updated: 2
april: 2
14: 1
2023: 1
language: 7
english: 4
credits: 1
chuck: 1
greif: 1
distributed: 5
proofreading: 1
team: 1
httpwwwpgdpnet: 1
file: 2
was: 1869
produced: 13
from: 519
images: 1
available: 3
internet: 1
archive: 14
start: 5
illustration: 163
george: 47
allen: 37
publisher: 1
156: 3
charing: 2
cross: 6
road: 15
london: 53
ruskin: 2
house: 104
reading: 15
jane’s: 28
letters: 17
chap: 1
34: 1
by: 712
a: 2063
preface: 3
saintsbury: 2
illustrations: 4
hugh: 2
thomson: 2
1894: 36
chiswick: 2
presscharles: 2
whittingham: 2
co: 2
tooks: 2
court: 5
chancery: 2
lane: 12
j: 1
comyns: 1
carr: 1
acknowledgment: 4
all: 640
i: 1797
owe: 6
his: 1291
friendship: 9
advice: 16
these: 76
gratefully: 5
inscribed: 1
walt: 1
whitman: 1
has: 251
somewhere: 6
fine: 32
just: 76
distinction: 7
between: 67
“loving: 2
allowance”: 2
personal: 6
love”: 7
applies: 2
books: 11
as: 1224
well: 186
men: 36
women: 22
case: 32
very: 492
numerous: 4
authors: 1
who: 297
objects: 8
affection: 59
brings: 3
curious: 6
consequence: 30
there: 347
much: 330
more: 335
difference: 13
their: 453
best: 45
work: 67
than: 301
those: 64
others: 60
loved: 11
“by: 9
convention: 2
because: 60
felt: 106
be: 1271
right: 48
proper: 22
thing: 28
love: 93
them: 420
sectfairly: 1
large: 23
yet: 75
unusually: 1
choiceof: 1
austenians: 1
janites: 1
would: 481
probably: 25
found: 69
partisans: 1
claim: 7
primacy: 1
every: 185
one: 280
novels: 3
some: 210
delightful: 22
freshness: 1
humour: 14
northanger: 1
abbey: 1
its: 125
completeness: 1
finish: 5
entrain: 1
obscure: 1
undoubted: 2
critical: 5
facts: 2
that: 1572
scale: 2
small: 25
scheme: 19
after: 202
burlesque: 1
parody: 1
kind: 69
which: 565
first: 159
rank: 14
reached: 19
difficulty: 9
persuasion: 9
relatively: 1
faint: 4
tone: 17
enthralling: 1
interest: 28
devotees: 1
exalt: 1
above: 22
exquisite: 1
delicacy: 12
keeping: 7
catastrophe: 1
mansfield: 1
park: 22
admittedly: 1
theatrical: 1
hero: 2
heroine: 2
insipid: 2
wickedly: 1
destroyed: 3
romantic: 4
expressly: 2
admitting: 2
edmund: 1
only: 222
took: 55
fanny: 2
mary: 40
shocked: 7
him: 725
might: 203
likely: 41
taken: 33
crawford: 2
he: 1326
had: 1182
been: 534
little: 189
assiduous: 2
matchless: 1
rehearsalscenes: 1
characters: 6
mrs: 349
norris: 2
secured: 5
believe: 86
considerable: 12
party: 56
sense: 48
sensibility: 4
perhaps: 74
fewest: 1
outandout: 1
admirers: 1
but: 940
does: 87
want: 47
suppose: 49
however: 136
majority: 1
least: 71
competent: 1
votes: 1
things: 36
considered: 24
divided: 5
emma: 3
present: 71
book: 21
vulgar: 3
verdict: 1
indeed: 68
fondness: 1
miss: 304
itself: 11
patent: 1
exemption: 1
any: 319
possible: 54
charge: 16
vulgarity: 3
go: 101
larger: 7
varied: 4
popular: 2
time: 198
composition: 2
seen: 74
rather: 62
improved: 7
her: 2251
general: 55
though: 228
peculiar: 9
characteristic: 4
dialogue: 3
such: 398
figures: 3
bates: 1
eltons: 2
cannot: 117
unite: 4
suffrages: 1
everybody: 34
on: 736
hand: 27
my: 672
part: 64
declare: 9
unhesitatingly: 1
seems: 28
me: 425
perfect: 19
eminently: 1
quintessential: 1
author’s: 1
works: 34
contention: 1
narrow: 2
space: 4
permitted: 5
propose: 4
here: 66
show: 9
cause: 20
place: 70
barely: 3
necessary: 31
remind: 4
reader: 4
shape: 4
written: 23
early: 32
about: 131
1796: 1
when: 370
twentyone: 1
revised: 1
finished: 11
chawton: 1
fifteen: 5
years: 40
later: 5
published: 1
till: 95
1813: 1
four: 36
death: 8
do: 339
know: 238
whether: 57
combination: 1
fresh: 10
vigorous: 1
projection: 1
youth: 10
revision: 1
middle: 4
life: 53
traced: 3
distinct: 1
superiority: 2
point: 45
construction: 4
possesses: 1
over: 92
plot: 2
elaborate: 1
regular: 4
enough: 110
fielding: 4
hardly: 50
character: 62
an: 378
incident: 1
could: 529
retrenched: 1
without: 181
loss: 18
story: 13
elopement: 11
lydia: 126
wickham: 161
like: 87
rushworth: 1
coup: 1
de: 43
théâtre: 1
connects: 1
strictest: 2
way: 109
course: 52
earlier: 4
denouement: 1
complete: 9
propriety: 8
minor: 2
passagesthe: 1
loves: 3
bingley: 246
advent: 1
mr: 791
collins: 160
visit: 53
hunsford: 21
derbyshire: 23
tourfit: 1
same: 73
unostentatious: 1
masterly: 2
fashion: 8
attempt: 23
hideandseek: 1
inandout: 1
business: 46
transactions: 3
frank: 1
churchill: 1
fairfax: 1
contributes: 2
doubt: 42
good: 160
deal: 33
intrigue: 1
think: 216
feature: 3
otherwise: 16
admirable: 3
although: 2
always: 124
liked: 28
something: 74
misunderstanding: 1
afforded: 6
opportunities: 4
display: 7
incomparable: 1
talent: 3
noticed: 9
presently: 3
she: 1722
satisfied: 32
perfectly: 51
natural: 27
occasions: 9
provided: 11
false: 14
account: 40
darcy’s: 46
conduct: 26
given: 61
awkwardness: 4
arising: 6
equal: 30
naturalness: 1
gradual: 2
transformation: 1
elizabeth’s: 40
own: 193
feelings: 88
positive: 4
aversion: 1
actual: 8
allgrasping: 1
playwright: 1
ever: 128
laid: 9
upon: 67
dare: 37
say: 151
were: 566
situations: 1
prove: 9
startling: 1
garish: 1
footlights: 1
characterscheme: 1
too: 144
subtle: 2
delicate: 8
pit: 1
gallery: 7
made: 131
certainly: 68
hampered: 1
loosenesses: 1
sometimes: 40
disguised: 1
conveniences: 1
novelist: 2
can: 217
avail: 2
himself: 122
appear: 32
once: 62
stage: 2
thought: 112
doubtless: 4
seem: 21
heretical: 1
school: 3
critics: 1
highest: 10
merit: 7
choicest: 1
gift: 2
sets: 1
off: 61
gifts: 1
graces: 2
advantageously: 3
eye: 15
mar: 1
gracesappreciably: 1
quite: 98
consciouslyto: 1
eyes: 52
means: 61
ultracritical: 1
badlybuilt: 1
novel: 2
excelled: 1
pathetic: 2
humorous: 2
displayed: 5
consummate: 1
command: 7
dialogueperhaps: 1
rarest: 1
facultieswould: 1
infinitely: 5
better: 91
faultless: 2
acted: 6
told: 71
puppets: 1
pebbles: 1
mouths: 3
despite: 2
ability: 1
shown: 8
working: 2
out: 132
should: 256
put: 35
far: 60
lower: 5
did: 263
contain: 9
what: 452
masterpieces: 1
austen’s: 9
faculty: 1
charactercreationmasterpieces: 1
admit: 8
john: 3
thorpe: 1
two: 143
company: 22
instance: 8
still: 76
superior: 21
characteristics: 2
so: 593
they: 596
times: 20
easier: 1
apprehend: 1
express: 23
particular: 31
differently: 8
apprehended: 2
different: 39
persons: 14
possess: 5
greater: 26
affinity: 3
whole: 80
addison: 5
species: 1
great: 146
british: 2
genus: 1
differences: 2
subject: 84
literary: 14
obvious: 2
sex: 7
count: 1
distinctly: 2
feminine: 1
element: 1
“mr: 13
spectator”: 1
genius: 6
nothing: 182
mannish: 2
masculine: 1
likeness: 4
quality: 6
consists: 2
number: 9
common: 24
subdivisions: 1
qualitydemureness: 1
extreme: 5
minuteness: 2
touch: 5
avoidance: 2
loud: 3
tones: 2
glaring: 2
effects: 6
also: 37
both: 69
certain: 56
inhuman: 1
unamiable: 1
cruelty: 5
custom: 3
judge: 12
grossly: 1
contrast: 4
nature: 27
savagery: 1
swift: 4
mildness: 3
boisterousness: 1
smollett: 1
even: 96
ferocious: 1
practical: 1
jokes: 2
immediate: 15
predecessor: 1
burney: 1
allowed: 27
protest: 2
restrained: 2
wellmannered: 1
insatiable: 1
ruthless: 1
delight: 28
roasting: 1
cutting: 2
up: 111
fool: 5
man: 141
eighteenth: 2
century: 2
push: 1
taste: 17
further: 25
lady: 179
nineteenth: 1
principles: 2
heart: 42
shrunk: 1
letter: 111
unfortunate: 6
husband: 43
spectator: 2
describes: 1
gusto: 1
innocence: 1
how: 207
wife: 44
friend: 102
induce: 4
play: 19
blindman’sbuff: 1
another: 59
letterthat: 1
damsel: 1
fourteen: 1
wishes: 35
marry: 45
shapely: 1
assures: 1
selected: 4
mentor: 1
“he: 32
admires: 3
your: 443
spectators: 1
mightily”might: 1
ladylike: 1
intelligent: 5
bennet: 290
days: 32
lydia’s: 40
greatgrandmother: 1
while: 78
unreasonably: 2
“cynicism”: 1
touches: 1
satire: 2
musgrove’s: 1
selfdeceiving: 1
regrets: 4
son: 19
word: 49
“cynical”: 1
misused: 1
especially: 26
gratuitous: 1
falsification: 1
original: 7
applied: 13
rough: 2
snarling: 1
invective: 1
gentle: 6
oblique: 1
cynicism: 2
perception: 1
“the: 34
side”: 4
accepted: 19
hells: 1
beneath”: 1
consciousness: 3
motives: 7
nearly: 12
mixed: 3
identical: 1
beif: 1
then: 164
woman: 54
care: 34
live: 23
fool’s: 2
paradise: 1
knowledge: 22
cynic: 1
epicurean: 1
dissecting: 1
displaying: 7
setting: 3
fools: 1
mean: 29
take: 81
worse: 15
immensely: 1
artist: 1
respect: 33
art: 6
generally: 17
goldwin: 1
smith: 1
truly: 8
observed: 28
“metaphor: 1
exhausted: 2
depicting: 1
perfection: 1
combined: 1
narrowness: 1
field”: 1
justly: 4
added: 72
we: 253
need: 21
beyond: 36
comparison: 15
miniature: 2
painter: 2
make: 174
latter: 24
observation: 14
exact: 4
must: 323
term: 2
restricted: 1
memling: 1
end: 33
history: 5
painting: 1
meissonier: 1
cosway: 1
am: 322
myself: 87
“narrow”: 1
connection: 20
microcosm: 1
cosmic: 1
eminent: 2
littleness: 1
feel: 41
herself: 231
called: 44
paint: 2
sure: 95
painted: 1
remarkable: 8
short: 46
periods: 2
writingone: 1
three: 60
fiveshe: 1
executed: 2
six: 11
capital: 4
left: 66
single: 11
failure: 2
paste: 1
defective: 5
remember: 20
anybody: 28
born: 4
decadethat: 1
eighteenthcentury: 2
seventiesindependently: 1
exhibited: 2
full: 33
scott: 1
required: 12
hill: 11
mountain: 1
ballad: 1
coleridge: 1
metaphysics: 1
german: 1
enable: 2
chip: 1
classical: 1
shell: 1
girl: 37
brought: 39
retirement: 3
ladies: 75
went: 69
back: 46
into: 144
white: 5
frost: 3
pierce: 1
kid: 1
shoes: 3
sudden: 11
cold: 19
gravest: 1
fears: 11
studies: 3
ways: 5
fantastic: 2
limits: 2
against: 54
wollstonecraft: 1
protested: 9
judgment: 15
drew: 20
touched: 6
pretty: 24
journey: 21
black: 4
extended: 4
knew: 57
knows: 10
humanity: 5
head: 33
mistake: 7
limited: 6
true: 20
old: 17
“absolute”: 1
never: 229
tried: 16
idealism: 1
realism: 2
real: 34
degree: 23
makes: 10
our: 79
day: 125
look: 59
merely: 34
deadalive: 1
frenchman: 1
except: 28
late: 20
m: 1
maupassant: 1
watch: 3
laboriously: 1
piling: 2
strokes: 2
hope: 122
giving: 26
impression: 9
get: 53
none: 19
lucky: 6
discarding: 1
twothirds: 1
gives: 10
rest: 41
myriad: 1
trivial: 1
unforced: 1
build: 2
picture: 15
magic: 1
superfluous: 1
changed: 9
mind: 53
elizabeth: 599
“while: 3
stirring: 2
fire”: 4
stirred: 1
fire: 5
darcy: 358
“brought: 1
coffeecup: 2
himself”: 9
each: 66
swift“taller: 1
breadth: 1
nail”which: 1
impressed: 2
halfreluctant: 1
thackeray: 2
outspoken: 1
admiration: 26
near: 39
swiftian: 1
appears: 7
nowhere: 2
else: 39
immortal: 1
ineffable: 1
really: 89
anything: 79
said: 405
therealive: 1
imperishable: 1
hundreds: 2
prime: 1
ministers: 1
archbishops: 1
“metals: 1
semimetals: 1
